poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
88577,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,10/2/24,10/3/24,,"",,212061,1500,lv,,lv,,10/8/24 20:45,"",https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,,https://www.cygn.al/wp-content/uploads/2024/10/Early-Oct-2024-Cygnal-National-Poll.pdf,"",,,1500,42,Joe Biden,43.1,54.2,2.7,21.6,21.5,9.1,45.0
88577,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,10/2/24,10/3/24,,"",,212062,1500,lv,,lv,,10/8/24 20:45,"",https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,,https://www.cygn.al/wp-content/uploads/2024/10/Early-Oct-2024-Cygnal-National-Poll.pdf,"",,,1500,13265,JD Vance,45.4,45.0,9.6,31.8,13.6,9.5,35.5
88577,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,4.0,,10/2/24,10/3/24,,"",,212063,1500,lv,,lv,,10/8/24 20:45,"",https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,https://www.cygn.al/early-vote-results-appear-in-national-poll-vances-image-improves-post-debate-key-voter-groups-want-split-control-of-government/,,https://www.cygn.al/wp-content/uploads/2024/10/Early-Oct-2024-Cygnal-National-Poll.pdf,"",,,1500,3033,Tim Walz,47.0,42.5,10.4,30.2,16.8,9.2,33.3
88466,568,YouGov,"","",YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/2/24,10/2/24,,"",,211324,2933,a,,a,,10/2/24 09:03,"",https://today.yougov.com/topics/politics/survey-results/daily/2024/10/02/256ff/1,,,https://today.yougov.com/topics/politics/survey-results/daily/2024/10/02/256ff/1,"",,,2933,3033,Tim Walz,45.0,30.0,25.0,24.0,21.0,10.0,20.0
88466,568,YouGov,"","",YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/2/24,10/2/24,,"",,211326,2933,a,,a,,10/2/24 09:03,"",https://today.yougov.com/topics/politics/survey-results/daily/2024/10/02/256ff/2,,,https://today.yougov.com/topics/politics/survey-results/daily/2024/10/02/256ff/2,"",,,2933,13265,JD Vance,38.0,39.0,22.0,19.0,19.0,11.0,28.0
88464,568,YouGov,"","",YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/1/24,10/1/24,,"",,211318,3062,a,,a,,10/1/24 19:27,"",https://today.yougov.com/topics/politics/survey-results/daily/2024/10/01/08328/1,https://today.yougov.com/topics/politics/survey-results/daily/2024/10/01/08328/1,,,"",,,3062,3033,Tim Walz,43.0,31.0,26.0,25.0,18.0,7.0,24.0
88464,568,YouGov,"","",YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,10/1/24,10/1/24,,"",,211320,3062,a,,a,,10/1/24 19:27,"",https://today.yougov.com/topics/politics/survey-results/daily/2024/10/01/08328/2,https://today.yougov.com/topics/politics/survey-results/daily/2024/10/01/08328/2,,,"",,,3062,13265,JD Vance,34.0,44.0,22.0,15.0,19.0,10.0,34.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211378,1638,a,,a,,10/2/24 09:26,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1638,11,Donald Trump,43.0,54.0,4.0,26.0,17.0,10.0,44.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211380,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1463,11,Donald Trump,45.0,55.0,0.0,30.0,15.0,9.0,46.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211381,1266,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1266,11,Donald Trump,46.0,54.0,0.0,31.0,15.0,8.0,46.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211383,1638,a,,a,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1638,13265,JD Vance,39.0,48.0,13.0,19.0,20.0,11.0,37.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211384,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1463,13265,JD Vance,43.0,51.0,6.0,22.0,21.0,10.0,41.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211385,1266,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1266,13265,JD Vance,44.0,51.0,5.0,23.0,21.0,10.0,42.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211387,1638,a,,a,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1638,42,Joe Biden,44.0,51.0,5.0,21.0,23.0,11.0,40.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211388,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1463,42,Joe Biden,45.0,54.0,1.0,26.0,20.0,10.0,43.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211389,1266,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1266,42,Joe Biden,46.0,53.0,1.0,26.0,20.0,9.0,44.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211391,1638,a,,a,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1638,6826,Kamala Harris,47.0,48.0,5.0,30.0,17.0,10.0,38.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211392,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1463,6826,Kamala Harris,49.0,50.0,1.0,33.0,16.0,8.0,42.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211393,1266,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1266,6826,Kamala Harris,49.0,51.0,1.0,34.0,15.0,8.0,43.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211395,1638,a,,a,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_v5imvFB.pdf,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1638,3033,Tim Walz,42.0,42.0,16.0,26.0,16.0,10.0,32.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211396,1463,rv,,rv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1463,3033,Tim Walz,47.0,46.0,8.0,31.0,16.0,9.0,37.0
88482,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,9.0,,9/29/24,10/1/24,,"",,211397,1266,lv,,lv,,10/2/24 09:27,"",https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,,,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_JAnqssN.pdf,"",,,1266,3033,Tim Walz,47.0,47.0,6.0,32.0,15.0,9.0,38.0
88496,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,9/29/24,10/1/24,,"",,211471,1000,lv,,lv,,10/3/24 08:47,"",https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,"",,,1000,6826,Kamala Harris,50.4,49.6,0,39.5,10.9,5.2,44.4
88496,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,9/29/24,10/1/24,,"",,211472,1000,lv,,lv,,10/3/24 08:47,"",https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,"",,,1000,11,Donald Trump,48.6,51.4,0,35.3,13.3,6.0,45.4
88496,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,9/29/24,10/1/24,,"",,211473,1000,lv,,lv,,10/3/24 08:47,"",https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,"",,,1000,3033,Tim Walz,45.9,45.5,8.6,30.6,15.3,7.7,37.8
88496,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel/Text-to-Web,7.0,,9/29/24,10/1/24,,"",,211474,1000,lv,,lv,,10/3/24 08:47,"",https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,https://emersoncollegepolling.com/october-2024-national-poll-harris-50-trump-48/,,https://docs.google.com/spreadsheets/d/1bUq7htQTzYUyX8cPRbkZW7gXcKf7qczY/edit?gid=321096831#gid=321096831,"",,,1000,13265,JD Vance,46.0,48.0,6.0,30.1,15.9,9.5,38.5
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211585,1628,a,,a,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1628,6826,Kamala Harris,47.0,47.0,6.0,,,,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211586,1514,rv,,rv,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1514,6826,Kamala Harris,49.0,47.0,4.0,,,,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211587,1294,lv,,lv,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1294,6826,Kamala Harris,50.0,48.0,2.0,,,,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211589,1628,a,,a,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1628,11,Donald Trump,45.0,51.0,4.0,,,,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211590,1514,rv,,rv,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1514,11,Donald Trump,46.0,52.0,3.0,,,,
88506,1205,Marist,"373,2166",NPR | PBS News,Marist College,183,Marist College,2.9,-0.9,Live Phone/Online Panel/Text-to-Web,9.0,,9/27/24,10/1/24,,"",,211591,1294,lv,,lv,,10/3/24 20:11,"",https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,https://maristpoll.marist.edu/polls/the-u-s-presidential-contest-october-2024/,,https://maristpoll.marist.edu/wp-content/uploads/2024/10/NPR_PBS-News_Marist-Poll_USA-NOS-and-Tables_202410021120-1.pdf,"",false,,1294,11,Donald Trump,47.0,52.0,2.0,,,,
88429,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/27/24,9/29/24,,"",,211123,2121,lv,,lv,,10/1/24 09:11,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,2121,11,Donald Trump,44.0,54.0,1.0,32.0,12.0,9.0,45.0
88429,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/27/24,9/29/24,,"",,211124,2121,lv,,lv,,10/1/24 09:11,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,2121,42,Joe Biden,45.0,52.0,2.0,26.0,19.0,11.0,41.0
88429,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/27/24,9/29/24,,"",,211125,2121,lv,,lv,,10/1/24 09:11,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,2121,6826,Kamala Harris,52.0,46.0,1.0,37.0,15.0,7.0,40.0
88429,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/27/24,9/29/24,,"",,211126,2121,lv,,lv,,10/1/24 09:12,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,2121,13265,JD Vance,39.0,48.0,13.0,22.0,17.0,10.0,37.0
88429,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,3.0,,9/27/24,9/29/24,,"",,211127,2121,lv,,lv,,10/1/24 09:12,"",https://pro.morningconsult.com/trackers/2024-presidential-election-polling,https://pro.morningconsult.com/trackers/2024-presidential-election-polling,,,"",,,2121,3033,Tim Walz,45.0,39.0,16.0,27.0,18.0,8.0,31.0
88456,1575,Leger,126,New York Post,Leger,572,Leger,2.0,0.0,,9.0,,9/27/24,9/29/24,,"",,211213,1010,a,,a,,10/1/24 12:30,"",https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://projects.fivethirtyeight.com/polls/20241001_US_Leger.pdf,,"",,,1010,6826,Kamala Harris,44.0,41.0,15.0,,,,
88456,1575,Leger,126,New York Post,Leger,572,Leger,2.0,0.0,,9.0,,9/27/24,9/29/24,,"",,211214,1010,a,,a,,10/1/24 12:30,"",https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://projects.fivethirtyeight.com/polls/20241001_US_Leger.pdf,,"",,,1010,3033,Tim Walz,36.0,28.0,36.0,,,,
88456,1575,Leger,126,New York Post,Leger,572,Leger,2.0,0.0,,9.0,,9/27/24,9/29/24,,"",,211215,1010,a,,a,,10/1/24 12:30,"",https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://projects.fivethirtyeight.com/polls/20241001_US_Leger.pdf,,"",,,1010,11,Donald Trump,41.0,50.0,9.0,,,,
88456,1575,Leger,126,New York Post,Leger,572,Leger,2.0,0.0,,9.0,,9/27/24,9/29/24,,"",,211216,1010,a,,a,,10/1/24 12:30,"",https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://nypost.com/2024/10/01/us-news/harris-ahead-by-4-points-nationwide-but-majority-of-likely-voters-prefer-trump-to-handle-inflation-immigration-and-jobs-poll/,https://projects.fivethirtyeight.com/polls/20241001_US_Leger.pdf,,"",,,1010,13265,JD Vance,25.0,40.0,35.0,,,,
88463,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,9/16/24,9/28/24,,"",,211313,1023,a,,a,,10/1/24 19:26,"",https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,,,"",,,1023,13265,JD Vance,37.0,44.0,20.0,,,,
88463,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,9/16/24,9/28/24,,"",,211316,1023,a,,a,,10/1/24 19:27,"",https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,,,"",,,1023,6826,Kamala Harris,48.0,48.0,3.0,,,,
88463,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,9/16/24,9/28/24,,"",,211317,1023,a,,a,,10/1/24 19:27,"",https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,,,"",,,1023,11,Donald Trump,47.0,51.0,2.0,,,,
88463,169,Gallup,"","",Gallup,112,Gallup,2.5,-0.4,Live Phone,10.0,,9/16/24,9/28/24,,"",,211422,1023,a,,a,,10/2/24 13:01,"",https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,https://news.gallup.com/poll/651482/walz-vance-earn-modest-reviews-picks.aspx,,,"",,,1023,3033,Tim Walz,38.0,38.0,23.0,,,,
88374,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,9/23/24,9/25/24,,"",,210820,1005,lv,,lv,,9/26/24 13:08,"",https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1005,3033,Tim Walz,41.0,33.0,16.0,25.0,17.0,8.0,25.0
88374,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,9/23/24,9/25/24,,"",,210822,1005,lv,,lv,,9/26/24 13:08,"",https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1005,6826,Kamala Harris,51.0,47.0,2.0,34.0,17.0,7.0,39.0
88374,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,9/23/24,9/25/24,,"",,210824,1005,lv,,lv,,9/26/24 13:08,"",https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1005,13265,JD Vance,35.0,44.0,16.0,17.0,18.0,9.0,34.0
88374,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,9.0,,9/23/24,9/25/24,,"",,210826,1005,lv,,lv,,9/26/24 13:08,"",https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echeloninsights.com/in-the-news/sept2024-verified-voter-omnibus-2/,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Topline-EXTERNAL-1.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/September-2024-Voter-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,1005,42,Joe Biden,43.0,54.0,3.0,23.0,20.0,12.0,41.0
